id,name,gender
19850,Catherine Hardwicke,1
59252,Nikki Reed,1
55690,Tim Firth,2
55691,Juliette Towhidi,0
11808,Cooper Layne,0
23799,Uwe Boll,2
67980,Dave Parker,0
62578,Mark A. Altman,2
38516,Denys Arcand,2
125544,Tim Fywell,0
158768,Heidi Thomas,1
8780,Tony Kushner,2
3950,Len Wiseman,2
1248221,Danny McBride,0
151091,Gary Ellis,2
107195,Laura Gabbert,1
7865,Michael Brandt,2
8161,Derek Haas,2
28399,Michael Cooney,2
86437,John Eng,2
66960,Dennie Gordon,1
66962,Jenny Bicks,1
52054,Matthew Stone,2
52053,Robert Ramsey,2
10102,Hwang Jo-yun,0
10103,Lim Chun-hyeong,0
10104,Lim Joon-hyung,0
4388,Emmanuèle Bernheim,0
6094,Hans-Christian Schmid,2
6095,Michael Gutmann,2
70235,Marco Tullio Giordana,0
59913,Sandro Petraglia,0
59914,Stefano Rulli,0
176153,Ezekiel Norton,0
1267557,Heath Corson,0
1532100,Jill Thompson,0
20219,J. Mackye Gruber,2
20218,Eric Bress,2
64829,Heather Hach,1
7213,Jonathan Mostow,2
44064,Ken Kaufman,2
6112,John O'Brien,0
14346,Channing Gibson,0
86967,Kevin Lewis,0
1213124,Richard Day,0
67582,Susanna Moore,0
78118,Vadim Perelman,0
67997,Shawn Lawrence Otto,0
1447205,Bethesda Brown,0
1213335,Alison Taylor,1
107629,Greg Pak,2
113601,Jerzy Hoffman,2
1058015,Józef Hen,0
17735,Mike White,2
21768,Sylvain Chomet,0
102561,Jorge Furtado,2
52870,Tim Johnson,2
1205756,Patrick Gilmore,0
51116,Pierre Salvadori,2
1346595,David Léotard,0
51117,Benoît Graffin,0
66819,Eve Ahlert,0
66820,Dennis Drake,0
9182,Marshall Herskovitz,2
142007,Steve Trenbirth,0
4037,Ron Shelton,2
69154,Robert Souza,2
96902,A.W. Vidmer,0
96903,A.W. Vidmer,0
69719,Bruno Barreto,2
69720,Eric Wald,0
17862,Alex Steyermark,0
1322479,Cheri Lovedog,0
47640,Clark Johnson,2
16333,Gilbert Adair,2
10,Bob Peterson,2
55043,Louis Sachar,2
55044,Louis Sachar,0
41030,Patrick Modiano,0
1083481,S. Pierre Yameogo,0
20294,Laeta Kalogridis,1
70651,Stephen Hillenburg,2
69417,Tom Rogers,2
20133,Tod Williams,2
129952,Sean McNamara,2
1360990,Mitch Rotter,0
1360991,Sam Schreiber,0
54597,Joe Nussbaum,2
20400,Tim Story,2
59413,Ben Garant,2
539,Thomas Lennon,2
64157,David N. Titcher,0
64158,David Benullo,2
64159,David Andrew Goldstein,2
56323,Tina Fey,1
5917,Ernie Barbarash,0
37948,Brad Anderson,2
37949,Scott Kosar,2
2420,Guillaume Laurant,0
85781,Jon Zack,2
53175,Mark Schwahn,2
12105,Jon Zack,0
65630,Rob Letterman,0
74259,Brian Dannelly,2
560322,Michael Urban,2
17649,Alexander Witt,2
111094,Heitor Dhalia,2
15217,Zack Snyder,2
44070,Enki Bilal,0
68771,Leigh Dunlap,1
7832,Oliver Hirschbiegel,2
673,Bernd Eichinger,2
1294627,Yoo Ha,0
300347,Donovan Cook,2
80675,Evan Spiliotopoulos,0
41041,Christopher Smith,2
19939,Keren Yedaya,0
19941,Sari Ezouz,0
59611,Pascal Laugier,0
5125,Fatih Akin,2
17627,Lucile Hadzihalilovic,0
76418,Stuart Gillard,2
1612603,David Mickel,0
25210,Jeremy Leven,2
67887,Jan Sardi,2
131186,Tetsuya Nakashima,0
455,Paul Haggis,2
69759,Apichatpong Weerasethakul,2
5872,Joshua Marston,0
66879,Kresten Vestbjerg Andersen,0
66880,Thorbjørn Christoffersen,0
58268,Stefan Fjeldmark,2
564019,Mette Heeno,0
19294,George Wing,2
62514,Tommy O'Haver,2
83749,Laurie Craig,1
83750,Jennifer Heath,1
83751,Michele J. Wolff,0
54526,Paco Plaza,2
73272,Elena Serra,0
54528,Alberto Marini,0
81251,Banjong Pisanthanakun,2
81252,Parkpoom Wongpoom,2
111481,Sophon Sakdaphisit,2
38418,Jack Amiel,2
38419,Michael Begler,2
68308,Katherine Fugate,1
70520,Shane Meadows,2
14887,Paddy Considine,2
40256,D.J. Caruso,2
52001,Jon Bokenkamp,2
229002,Jeff Renfroe,2
1145050,Marteinn Þórsson,0
12080,Conrad Vernon,2
101180,J.A. Steel,0
4910,Michael Clancy,2
62872,Katja von Garnier,1
82813,David Molina,0
82815,Terry Shakespeare,0
35294,Henry Gilroy,2
1214731,Greg Klein,0
1222320,Thomas Pugsley,0
1050191,Esteban Ramírez,0
1662947,Ana Istarú,0
1156224,Brian Spitz,0
1796209,Dave Paiko,0
103312,Chad Ferrin,0
84271,Gabriel Friedman,2
549451,India Allen,0
1796210,Mark C. Adams,0
8686,Sacha Gervasi,2
4586,Pitof,2
77964,Mike Barker,2
77963,Howard Himelstein,2
51034,Brett Sullivan,2
64919,Megan Martin,0
56151,Peter Winther,2
67851,Emily Fox,1
59265,Adam Cooper,2
59266,Bill Collage,2
41222,Arthur Allan Seidelman,2
957,Matthew Vaughn,2
39667,J.J. Connolly,0
569,Ethan Hawke,2
1146,Julie Delpy,1
1707,Stuart Beattie,0
63353,Cathy Yuspa,0
2127,James Wan,2
2128,Leigh Whannell,2
60860,Shainee Gabel,0
80671,John Sanford,2
42946,Brian Grant,2
128744,Nick Whitby,0
84461,Alice Wu,1
56208,Lucrecia Martel,0
57633,Rawson Marshall Thurber,0
77831,Jessica Sharzer,1
80948,William Lau,2
18311,Joe Roth,0
1071150,Dan Sallitt,0
36693,Richard Eyre,2
67941,Hatsuki Tsuji,0
67942,Michael Pecerlello,0
67943,Norman J. Grossfeld,2
19000,Wayne Kramer,2
66205,Victoria Arch,1
225898,István Szabó,0
53925,Jared Hess,2
17883,David O. Russell,2
17884,Jeff Baena,2
18597,James L. White,2
23430,Timur Bekmambetov,2
56865,Fruit Chan,2
554967,Haruko Fukushima,0
65360,Andrew Lloyd Webber,2
258498,Daniel De La Vega,2
427133,Pablo Parés,0
70100,Shinji Aramaki,0
70101,Haruka Handa,0
70102,Tsutomu Kamishiro,0
63772,Rolfe Kanefsky,2
168782,Don McBrearty,2
55710,Adam McKay,2
137064,Robert Moresco,0
71849,Lynne Southerland,0
70115,Claudia Grazioso,1
72724,Brian Gunn,2
72725,Mark Gunn,2
5656,Noah Baumbach,2
58191,Chris Morgan,2
25598,Paul Greengrass,2
1116010,Nick Rijgersberg,0
5367,Zach Braff,2
126945,Brian Percival,2
126946,Sandy Welch,0
35453,Pierre Morel,2
62442,Bibi Naceri,0
35770,Yash Chopra,2
1238194,Sameer Sharma,0
53677,Ronnie Screwvala,2
981207,Lalit Marathe,0
129730,Amin Hajee,0
1416739,Charlotte Whitby-Coles,0
87378,Ayan Mukherjee,0
1416740,Yashodeep Nigudkar,0
13229,Kevin Kennedy,0
45989,Ted Nicolaou,2
58766,Simon Fellows,2
86445,Robert Mearns,2
86446,Jayson Rothwell,0
187,Tensai Okamura,0
12640,David Duchovny,2
56474,Shona Auerbach,0
56476,Andrea Gibb,1
77003,Gavin O'Connor,2
7312,Angela Robinson,1
53384,Zana Briski,0
53385,Ross Kauffman,0
68843,Jon Hurwitz,2
68844,Hayden Schlossberg,2
4391,Charles Dance,2
570355,Daniele Gaglianone,0
23606,Patrick Marber,2
64194,Paweł Pawlikowski,0
58699,Michael Wynne,0
11090,Edgar Wright,2
11108,Simon Pegg,2
41378,Kerry Conran,2
545535,Lola Huo Xin,0
545536,Chan Man-Keung,0
71479,Andrew McElfresh,0
71481,Xavier Cook,0
76624,Shane Carruth,2
50460,Michael Mayer,2
8402,Michael Cunningham,2
112132,Fernando Eimbcke,2
112133,Paula Markovitch,0
1149649,Lee Hwan-kyung,2
21086,Jeff Vintar,2
20355,Stephen Susco,2
12996,David Magee,2
13002,Allan Knee,2
12833,Edward Burns,2
68020,Omar Naim,0
17387,Robin Campillo,2
1296169,Brigitte Tijou,0
65701,Paul Zbyszewski,0
58922,Craig Rosenberg,2
57336,Sheldon Turner,2
61413,Ron Anderson,0
59998,Greg McLean,2
305,Josh Olson,0
59521,Jaume Collet-Serra,2
29226,Julian Jarrold,2
80422,Geoff Deane,2
114722,Kentarô Ôtani,2
79390,Paul Bales,2
7426,Duncan Tucker,0
18863,Eric Darnell,2
18864,Tom McGrath,2
7316,Mark Burton,2
1176124,Billy Frolick,0
21737,Marc Rothemund,2
21738,Fred Breinersdorfer,0
70221,Christian Carion,2
17510,Ol Parker,0
57270,Robert Schwentke,2
57271,Peter A. Dowling,2
137703,Morio Asaka,0
9660,Tetsuya Nomura,0
9664,Kazushige Nojima,0
588162, Kazuhiko Inukai,0
5345,Bennett Miller,2
5346,Dan Futterman,2
1054633,John J. McLaughlin,0
89026,Scott Lobdell,0
11092,Simon Kinberg,2
27571,David Slade,2
27572,Brian Nelson,2
58837,Mark Frost,2
21672,Donald E. Westlake,2
58547,Niall Johnson,2
52842,Garth Jennings,2
52843,Douglas Adams,2
41039,Judd Apatow,2
4495,Steve Carell,2
11266,James McTeigue,2
29009,Ken Kwapis,0
60708,Raven Metzner,2
60707,Stu Zicherman,0
991868,Ari Sandel,0
17017,Pat McCabe,0
66219,Mark Levin,2
66218,Jennifer Flackett,1
15459,Byambasuren Davaa,0
583881,Nobuhiro Yamashita,0
55075,Jeff Wadlow,2
36798,Anya Kochoff,1
550707,Francisco Vargas,0
18263,Caspian Tredwell-Owen,0
15345,Alex Kurtzman,2
15346,Roberto Orci,2
219959,Kirk R. Thatcher,2
67367,Rian Johnson,2
107762,Alexander Sokurov,0
134108,Yuri Arabov,2
213338,Jeremy Noble,0
69371,Jean-Marc Vallée,2
69372,François Boulay,0
2176,Tommy Lee Jones,2
69646,Ulf Malmros,0
569160,Anna Fredriksson,0
34891,Mike Johnson,0
34892,Pamela Pettler,1
1046935,Kim Longinotto,0
1139506,Florence Ayisi,1
56377,Bent Hamer,2
4834,Jim Stark,2
37928,Jeong Seo-gyeong,1
3115,Andrzej Sekula,2
1327402,Michael Hurst,0
40610,Michael Roesch,2
40607,Peter Scheerer,2
52443,Jason Reitman,2
1265357,Douglas Sadler,0
41670,Rebecca Miller,1
15337,John Polson,2
68006,Ari Schlossberg,0
18865,Louis Leterrier,2
82769,Craig Chester,2
86315,Ron Burch,0
86316,David Kidd,2
20024,Amos Gitai,2
107668,Katsuhito Ishii,2
1042715,Hajime Ishimine,0
1042716,Shunichiro Miki,0
34672,David Elliot,2
84768,Paul Lovett,2
62157,Josh Stolberg,2
87332,Andrew Shaifer,2
51600,Clare Kilner,1
56718,Dana Fox,1
70738,Gary David Goldberg,2
21032,David Auburn,2
54047,Phil Hay,2
54048,Matt Manfredi,2
35071,Jean-Christophe Grangé,0
28781,Christian Clavier,2
66859,Franck Ollivier,0
65115,Keith Samples,2
133626,Glenn Hobart,0
42640,Andy Hurst,2
65244,Ross Helford,0
14906,Cliff Hollingsworth,2
58324,Jean-François Richet,0
80691,Gary Chapman,2
134191,Jordan Katz,0
78481,Hans Canosa,0
78482,Gabrielle Zevin,0
61373,Cory Edwards,2
61371,Todd Edwards,2
61372,Tony Leech,2
56435,Stephen T. Kay,2
84961,Juliet Snowden,0
84962,Stiles White,0
60045,Eric Bross,2
203065,Doug Prochilo,0
19311,Stephen Chbosky,2
36588,Joe Wright,2
36652,Deborah Moggach,1
68656,Philip Gröning,0
107564,Ali Selim,0
107565,Will Weaver,0
128476,Satoshi Miki,2
125064,Ramón Salazar,0
84276,Caleb Emerson,0
17246,Phil Morrison,2
985904,Angus MacLachlan,0
64191,Lawrence Guterman,0
64192,Lance Khazei,0
40250,Paul Dinello,2
357,Hany Abu-Assad,2
110532,George Bamber,2
234843,David Vernon,2
34510,William Monahan,2
59971,Meg Cabot,0
40307,John Maybury,2
53176,John Gatins,2
71797,Alex Gibney,2
568404,Bethany McLean,0
133873,Aisling Walsh,1
201501,Peter Ransley,0
939346,Jim Hemphill,2
47786,Géla Babluani,0
112858,Masaki Adachi,0
55984,Kevin Bisch,0
20977,Carl Ellsworth,2
69099,Dan Ireland,2
590499,Shane Felux ,0
590500,Dawn Cowings,0
590502,Sarah Yaworsky ,0
9661,Takeshi Nozue,0
983265,Anthony Cipriano,0
229182,Andrew Leman,2
67054,H.P. Lovecraft,2
589129,Sean Branney,2
1805,Diana Ossana,1
1806,Annie Proulx,0
69102,Jordi Galceran,0
52941,Rob McKittrick,0
571991,Tsutomu Mizushima,0
543568,Kim Jee-woon,0
1373168,Stephen Bradley,0
549339,Derek Landy,0
62721,Andrew Douglas,2
109530,Tommy Stovall,0
109531,Tommy Stovall,0
53267,Craig Brewer,2
57581,Neil Marshall,2
52934,Nicholas Stoller,2
53333,John Hillcoat,2
39516,Nick Cave,0
64151,Mike Mitchell,2
69509,Paul Hernandez,2
87081,Dave McKean,2
23446,Neil Gaiman,2
56263,Mary Lambert,1
5550,Ann Peacock,1
5551,Christopher Markus,2
5552,Stephen McFeely,2
31511,Grant Heslov,2
11809,Rupert Wainwright,2
57264,Dave Callaham,0
4147,Walter P. Martishius,2
440763,Greg Richardson,2
16860,Miranda July,1
10943,Francis Lawrence,2
10948,Frank A. Cappello,0
23766,David Lindsay-Abaire,2
1241,John Turturro,2
74907,Fabián Bielinsky,2
1368969,Pablo De Santis,0
1337108,Marcel Rodriguez,2
2332,Christian Petzold,2
2333,Harun Farocki,2
2675,Darren Lynn Bousman,2
98940,Catherine Cyran,1
1226361,Allison Robinson,1
63852,Warren P. Sonoda,2
45117,John Carney,2
53964,Jason Matzner,0
7911,Joe Ranft,0
15892,Dan Fogelman,2
1117779,Kiel Murray,0
1117780,Phil Lorin,0
958088,Jorgen Klubien,0
74283,Alicia Kirk,1
53671,Rakeysh Omprakash Mehra,0
53525,Mark Palansky,2
53523,Leslie Caveny,1
70905,Vadim Jean,2
33183,David Bowers,2
58897,Sam Fell,2
18910,Dick Clement,2
38937,Ian La Frenais,2
70039,Joe Keenan,2
1205496,Christopher Lloyd,2
536810,Steven Robman,2
60024,Liz Friedlander,1
60025,Dianne Houston,1
11720,Jiří Menzel,2
76081,Paul Goldman,2
76082,Alice Bell,0
527,Jonathan Nolan,2
61970,Ben Gluck,2
60733,Rich Burns,0
87082,Jim Mickle,2
67580,Nick Damici,2
20192,Brian Taylor,2
20193,Mark Neveldine,2
5282,Russell Gewirtz,2
64754,Andrew Currie,2
64762,Dennis Heaton,2
64761,Robert Chomiak,2
129251,Patrick Dinhut,0
1472447,Matt Tauber,0
1472448,David Greig,0
20307,Joachim Rønning,0
20308,Espen Sandberg,0
52803,Etan Cohen,0
57824,Garrison Keillor,2
57193,Gil Kenan,2
57194,Dan Harmon,2
57195,Rob Schrab,0
84515,Katherine Brooks,1
81718,Mamoru Hosoda,2
81721,Satoko Okudera,0
84782,Francine McDougall,1
1223175,Elizabeth Allen Rosenbaum,1
63716,John Quaintance,2
1560760,John Heffernan,0
143257,Richard Maltby,0
439236,Zackary Adler,0
439237,Reed Fish,0
52779,Ryan Murphy,2
19271,Anthony Russo,2
19272,Joe Russo,2
19273,Michael LeSieur,2
9200,John McNaughton,2
4634,Jasmila Zbanic,1
4645,Barbara Albert,1
82939,Toby Wilkins,0
134604,Ben Ketai,0
58063,Judy Morris,1
59767,Warren Coleman,2
60149,Nicholaus Goossen,2
20818,Allen Covert,2
32907,Nick Swardson,2
60148,Barry Wernick,2
5010,Todd Field,2
17171,Tom Perrotta,2
71082,Andrea Arnold,1
17329,Neil Burger,2
145350,Issei Oda,0
60237,John A. Davis,2
59027,Jeremy Garelick,2
59028,Jay Lavender,2
84273,Daniel Bova,2
20646,Gabriele Muccino,2
20647,Steve Conrad,2
380,Robert De Niro,2
1619,Chow Yun-fat,2
17331,Bian Zhihong,0
17333,Wang Bin,0
109293,Corneliu Porumboiu,2
56343,Michael Arias,0
57408,Jerusha Hess,2
73712,Pratibha Parmar,0
93064,Michael G. Bartlett,0
93067,Kevin Gates,0
93066,Kevin Gates,2
55806,Denis Dercourt,0
55811,Rafaele Ravinet-Virbel,0
1185079,Jacques Sotty,0
83408,John Cosgrove,2
22807,Dean Craig,2
145600,George Toles,0
145601,Louis Negin,2
96166,John Curran,2
1357614,Mia Salsi,0
1357615,Mimi Loftus,0
4575,Marc Evans,2
4576,Angela Pell,1
83594,Nagesh Kukunoor,2
78061,Menhaj Huda,0
2291,Paul McGuigan,0
1222279,Jason Smilovic,0
90574,Ishai Setton,0
90575,Daniel Schechter,0
142670,Lee Sang-Il,0
127296,Daisuke Habara,0
25453,Stefen Fangmeier,0
32250,Sean Ellis,2
54051,David Berenbaum,2
32868,Erik Canuel,0
175917,Leila Basen,0
119396,Kevin Tierney,2
58403,Glen Morgan,2
83957,Sue Kramer,1
33514,Iris Yamashita,0
17825,Shawn Levy,2
74272,Goran Dukic,2
1117977,Jennifer Shainin,0
212587,Randy Walker,2
203286,Drew McWeeny,2
1173427,Scott Swan,0
122847,Serge Elissalde,0
122848,Grégoire Solotareff,0
29214,Anne Fletcher,1
56855,Melissa Rosenberg,1
54510,Duane Adler,2
71498,Stephen Deutsch,2
59267,Mark Perez,2
80602,Tyler Perry,2
133004,Narciso Ibáñez Serrador,0
182269,Eric Fogel,0
150660,Kallan Kagan,0
1039907,Jorge Arenillas,0
110468,Terry Ingram,2
1434099,Robert Sax,0
1122502,Joseph Lawlor,0
16829,Todd Robinson,2
37259,Neil Armfield,2
17285,Kurt Johnstad,2
1272667,Michael B. Gordon,0
53935,Dito Montiel,2
24011,Jia Zhangke,0
25474,Jiamin Sun,0
25475,Na Guan,0
21126,Frédéric Auburtin,2
16927,Gérard Depardieu,2
1357,Christopher Doyle,2
21683,Oliver Schmitz,2
21681,Nobuhiro Suwa,2
21771,Daniela Thomas,1
21769,Bruno Podalydès,2
53068,Ryan Fleck,2
17655,Farhad Safinia,0
21685,Chul-hyun Baek,0
94050,Naoko Ogigami,1
1469141,Yôko Mure,0
129890,Shadmehr Rastin,0
131785,Douglas Barr,2
160394,Duane Poole,2
95745,Jamie Nash,0
112588,Kirby Dick,2
554890,Eddie Schmidt,0
212784,Matt Patterson,2
58588,Timothy J. Sexton,2
21204,David Arata,2
79207,Mark Fergus,2
79209,Hawk Ostby,0
57173,Jeff Lowell,2
1108711,John Laing,2
157678,Vince Cheung,2
1234158,Ben Montanio,0
1447200,B. Mark Seabrooks,0
1217870,Lydia Look,0
72638,Tracy Letts,2
56717,Tom Vaughan,2
133876,David Nicholls,2
61594,Céline Garcia,0
77288,Nico Soultanakis,0
57113,Dan Gilroy,2
4883,Manuel Pradal,2
8193,Florian Henckel von Donnersmarck,2
107940,Lin Yu-hsien,2
1353899,Cory Helms,0
68432,Jamie Linden,0
234363,Kôichi Chigira,0
550582,Miyuki Miyabe,0
80384,Paul Andrew Williams,2
7149,Bernd Lange,0
71609,Joachim Trier,2
444892,Eskil Vogt,2
71464,Brent Hanley,2
94839,F. Paul Wilson,0
51794,Matt Venne,2
101399,Claudia Llosa,1
90048,Noriyuki Abe,0
90049,Masashi Sogo,0
921570,Julia Loktev,1
5065,David Frankel,2
239,Jon Vitti,2
21031,Alejandro Agresti,2
23499,Bassam Kurdali,0
84078,Pepijn Zwanenberg,0
1009259,Noel Mitrani,0
7881,Jill Culton,1
52691,Anthony Stacchi,2
23539,Zach Helm,2
96222,Laurie Collyer,0
33300,Jonathan King,2
56578,Jeff Tremaine,2
76910,Christophe Honoré,2
35452,Corey Yuen Kwai,0
109640,Doug Atchison,2
58375,Andy Fickman,2
51535,David Ross,2
46054,Reha Erdem,0
16959,Jonathan Dayton,2
16960,Valerie Faris,1
16961,Michael Arndt,2
69488,Nanni Moretti,2
433134,Jesper Ganslandt,0
40223,Joe Carnahan,2
54590,Steve Rash,2
41586,Ron L. Brinkerhoff,2
1181031,Richard Bracewell,0
1181032,Sacha Tarter,0
1181033,Trevor Sather,0
6767,Larry Charles,2
6730,Sacha Baron Cohen,2
6731,Anthony Hines,2
6732,Peter Baynham,2
6733,Dan Mazer,2
1073991,Greg Swinson,0
1073992,Ryan Thiessen,0
136903,Ned Farr,0
75646,Bryan Barber,2
75647,Bryan Barber,0
74638,Karen Moncrieff,1
41968,Santiago Amigorena,2
82335,Richard Glatzer,0
82337,Wash Westmoreland,0
1011,Susanne Bier,1
127081,Yasmin Ahmad,1
142960,Harvey Frost,2
151543,David Alexander,2
37633,Jean Becker,2
37637,Jean Cosmos,0
37638,Jacques Monnet,0
143520,Håkon Liu,0
1770503,Arthur Halpern,0
51021,Patrick Melton,2
51023,Marcus Dunstan,2
80387,Priyadarshan,2
1156288,Madhu Muttam,0
87713,Neeraj Vora,0
1353279,Todd Livingston,0
1353280,Nicholas Capetanakis,0
58613,Suzuki Matsuo,2
45817,Lawrence Block,2
41671,Nimród Antal,2
64785,Mark L. Smith,2
60922,Josh Gordon,2
60923,Will Speck,2
11661,Kate Hudson,1
68573,Walt Becker,2
68574,Brad Copeland,2
1279523,Mike Cahill,0
51894,Juan Antonio Bayona,2
51895,Sergio G. Sánchez,0
16786,Thomas Harris,2
30052,Leigh Scott,2
383088,Fernando Sariñana,2
964037,Issa López,1
10395,Jon Poll,2
55611,Gustin Nash,0
19274,Seth Rogen,2
54734,Evan Goldberg,2
81327,David Nerlich,0
81328,Andrew Traucki,2
50767,Craig Gillespie,0
50768,Nancy Oliver,1
2228,Sean Penn,2
994163,Lee Friedlander,0
987025,Paula Goldberg,1
108929,Grace Lee,0
82665,Rebecca Sonnenshine,1
129826,Takuji Kitamura,0
235192,Hirotoshi Kobayashi,0
937765,Alejandro Landes,0
591420,Andrzej Jakimowski,2
7930,Jan Pinkava,2
61087,Mennan Yapo,0
72101,Martin Gero,0
56262,Aaron Abrams,2
62854,Akiva Schaffer,2
9994,Helen Hunt,1
82937,Victor Levin,2
3722,Hans Weingartner,2
3931,Katharina Held,0
35174,Adam Mazer,2
35175,William Rotko,2
1230368,Laurie Lynd,0
1482098,Michael Downing,0
1226929,Sean Reycraft,0
54248,Christopher B. Landon,2
227945,Stefan C. Schaefer,2
1074311,Diane Crespo,1
83985,Scott Wiper,2
1001895,Rob Hedden,0
118303,Nacho Vigalondo,2
107045,Masahiro Andô,0
1188173,Fumihito Takayama,0
7555,Doriana Leondeff,1
73855,Francesco Piccolo,2
73856,Federica Pontremoli,0
81963,Jonah Markowitz,2
14409,David Schwimmer,2
22224,Michael Ian Black,2
74569,Joby Harold,0
207720,Naoya Takayama,0
27786,Kôji Suzuki,0
20718,Claude Berri,2
16842,Stephen J. Anderson,2
16843,Michelle Bochner,0
132495,Mai Tominaga,0
19499,Kevin Munroe,2
47275,Lajos Koltai,2
141962,David Bruckner,2
141963,Dan Bush,2
141964,Jacob Gentry,2
52576,José Padilha,2
52579,Rodrigo Pimentel,0
76948,Kiyoto Takeuchi,0
76249,Koen Mortier,0
1843623,blackANDwhite,0
52444,Diablo Cody,1
11343,David Yates,2
12098,Chris Miller,2
12099,Raman Hui,0
19012,Davis Guggenheim,2
33234,Fernley Phillips,0
36697,Gábor Csupó,2
36698,Jeff Stockwell,2
53431,Nadine Labaki,1
53434,Jihad Hojeily,0
53435,Rodney El Haddad,0
19014,Scott Z. Burns,2
57055,Mitchell Lichtenstein,2
120930,Jon Jones,2
130920,Micha Wald,0
77926,Masayuki,0
1263750,Dano Johnson,0
1204082,Jeffrey Travis,0
1038307,Seth Caplan,2
55045,Shira Geffen,0
55046,Etgar Keret,0
34542,Mark Jacobson,2
27449,Emilio Martínez Lázaro,0
98353,Pedro Costa Musté,0
77309,Daniel Cohen,0
1113468,Jean-Marc Culiersi,0
115174,Daniel Ribeiro,2
44114,Simon J. Smith,2
16377,Jerry Seinfeld,2
44115,Spike Feresten,2
44116,Barry Marder,2
44117,Andy Robin,2
34110,Oren Moverman,2
71872,Jeff Nichols,2
59410,Bob Odenkirk,2
64731,Tiffany Paulsen,1
77076,Michael Corrente,2
62635,Terence Winter,2
143418,Brian Ward,2
156509,Dylan Haggerty,2
238634,M. A. Lovretta,0
44263,Luis Piedrahita,0
44264,Rodrigo Sopeña,0
18184,Xavier Gens,2
38803,Roman Coppola,2
17881,Jason Schwartzman,2
39386,Aaron Stockard,2
19983,Sam Garbarski,2
63305,Ringan Ledwidge,0
85637,Béla Tarr,2
107858,Ágnes Hranitzky,1
85638,László Krasznahorkai,0
107753,Shamim Sarif,1
83048,Eric Amadio,2
83711,Gary Walkow,0
83712,Gary Walkow,2
228278,Seong-kang Lee,0
56401,Jan Kounen,2
20709,Vincent Paronnaud,2
20659,Marjane Satrapi,1
90591,Oren Peli,2
150482,Philippe Leclerc,0
1619508,Hadrien Soulez-Larivière,0
32261,Scott Thomas,0
133280,Sidney Iwanter,2
133281,Mark Onspaugh,2
55934,Taika Waititi,2
17597,Juan Carlos Fresnadillo,2
17608,Rowan Joffe,2
17609,Jesús Olmo,2
17603,Enrique López Lavigne,2
107184,Maureen Medved,1
20401,Don Payne,2
29230,Kevin Hood,2
53216,Dwayne Carey-Hill,0
43936,Kyle Schickner,0
41530,Nick Love,2
77815,Joseph Cedar,2
1159281,Ron Leshem,0
68813,Céline Sciamma,1
37160,Bruce A. Taylor,2
37161,Cynthia Mort,1
66496,Adrienne Shelly,1
48137,Glenn Gers,2
76462,Richard Schenkman,2
53455,Kelly Masterson,0
65520,Abigail Shafran,0
65521,Tina Mabry,0
5741,Matt Groening,2
7088,Sam Simon,2
162931,Al Jean,2
165828,Ian Maxtone-Graham,0
165791,George Meyer,0
6056,Mike Reiss,2
165810,Mike Scully,2
165843,Matt Selman,0
963556,John Swartzwelder,2
21677,Barnaby Thompson,2
24206,Piers Ashworth,0
24208,Nick Moorcroft,2
16908,David McKay,2
1016700,Betsy Morris,0
7482,Julian Schnabel,2
16973,Icíar Bollaín,1
115328,Halsted Welles,0
69309,Lucía Puenzo,1
73282,Paddy Breathnach,2
45052,Anton Corbijn,2
45053,Matt Greenhalgh,2
95550,Avi Nesher,2
1202948,Hadar Galron,0
36603,Matthew Michael Carnahan,0
73109,John Farris,2
1234096,Richard Chizmar,0
51670,Johnathon Schaech,2
1601327,Bentley Little,0
937777,Ingo Rasper,0
937778,Tim Streuber,0
13663,Robert Shaye,2
10830,Toby Emmerich,2
23410,Carol Skilken,0
23411,Henry Kuttner,0
23412,C.L. Moore,0
82372,M. dot Strange,0
55251,Asif Kapadia,0
55252,Tim Miller,2
71600,Seth Gordon,2
20561,James Gray,2
212678,Robin Sheppard,1
92779,Pablo Proenza,2
92780,Pablo Proenza,0
92781,Matthew Reynolds,2
16919,Olivier Dahan,2
16920,Isabelle Sobelman,1
64211,Franck Khalfoun,2
1279696,Laura Kasischke,0
136130,Emil Stern,2
27226,Patrick Lussier,0
21905,Danny Pang,2
31033,Oxide Pang Chun,2
23447,Jane Goldman,1
37622,Steve Niles,2
1445739,Dominique Wirtschafter,0
42412,Eran Kolirin,2
16835,Paul Bernbaum,2
24949,Michael Davis,2
58703,Michael Linn,0
1074610,Keith Davenport,2
81044,Alexandre Bustillo,0
81045,Julien Maury,0
70103,Fumihiko Sori,0
54527,Luis Berdejo,2
113417,Tom Fernández,2
130837,Stewart Hendler,2
60426,Christopher Borrelli,2
76447,Shimit Amin,0
71089,Jaideep Sahni,0
72205,Shari Springer Berman,1
72206,Robert Pulcini,2
18068,Helena Bergström,0
95905,Denize Karabuda,0
52599,Justin Zackham,2
20239,Vincent Pérez,0
76879,Ann Cherkis,1
76881,Hiroshi Saitô,2
18189,Mark Bomback,0
233263,Anthony Byrne,0
33387,Maeve Binchy,0
12627,Frank Spotnitz,2
55789,Tate Taylor,2
5430,Harald Kloser,2
936014,Anthony Fabian,2
936015,Helen Crawley,1
936016,Jessie Keyt,0
99383,Helena Kriel,0
1296119,Na Hong-jin,2
75918,Hong Won-chan,2
